,Date,Price,Open,High,Low,Vol.,Change %,Day,Month,Year,MA_5,MA_10,STD_5,STD_10
362,2023-05-03,160.61,160.01,165.0,159.91,119730000.0,0.0019,3,5,2023,166.562,167.42800000000003,5.254595131880748,3.935052731546236
363,2023-05-02,160.31,161.88,165.49,158.93,128259999.99999999,-0.009399999999999999,2,5,2023,164.794,166.80700000000002,5.639231330596841,4.538071176177121
364,2023-05-01,161.83,163.17,163.28,158.83,109020000.0,-0.0151,1,5,2023,162.802,166.355,4.098923029282842,4.805846555099401
365,2023-04-28,164.31,160.9,165.0,157.32,122520000.0,0.025699999999999997,28,4,2023,161.65200000000002,165.988,1.595907265471706,4.808094563689765
366,2023-04-27,160.19,152.64,160.48,152.37,127020000.0,0.04190000000000001,27,4,2023,161.45,164.799,1.7260359208270832,4.599844079488513
367,2023-04-26,153.75,160.29,160.67,153.14,153360000.0,-0.0431,26,4,2023,160.078,163.32,3.907981576208558,5.544146061893198
368,2023-04-25,160.67,159.82,163.47,158.75,122000000.0,-0.0116,25,4,2023,160.15,162.472,3.9166312055113788,5.190595769706492
369,2023-04-24,162.55,164.65,165.65,158.61,140010000.0,-0.015300000000000001,24,4,2023,160.294,161.548,4.00605541648958,4.043152785203046
370,2023-04-21,165.08,164.8,166.0,161.32,123540000.0,0.0128,21,4,2023,160.448,161.05,4.2087076401177494,3.0671122864721827
371,2023-04-20,162.99,166.16,169.7,160.56,210970000.0,-0.0975,20,4,2023,161.008,161.22899999999998,4.3497149331864815,3.1284587969949764
372,2023-04-19,180.59,179.1,183.5,177.65,125730000.0,-0.0202,19,4,2023,166.37600000000003,163.227,8.099060439333998,6.852658932450583
373,2023-04-18,184.31,187.15,187.69,183.58,92070000.0,-0.0146,18,4,2023,171.10399999999998,165.627,10.484263445754527,9.434065990396759
374,2023-04-17,187.04,186.32,189.69,182.69,116660000.0,0.011000000000000001,17,4,2023,176.002,168.148,11.186065885734092,11.457939314439674
375,2023-04-14,185.0,183.95,186.28,182.01,96440000.0,-0.0048,14,4,2023,179.986,170.217,9.782956097212322,12.507826039015361
376,2023-04-13,185.9,182.96,186.5,180.94,112930000.0,0.0297,13,4,2023,184.56799999999998,172.788,2.4475845235626124,12.855291863234253
377,2023-04-12,180.54,190.74,191.58,180.31,150260000.0,-0.0335,12,4,2023,184.55800000000002,175.467,2.4679181509894645,11.121572680558096
378,2023-04-11,186.79,186.69,189.19,185.65,115770000.0,0.0124,11,4,2023,185.054,178.079,2.648240925592528,10.296914802235236
379,2023-04-10,184.51,179.94,185.1,176.11,142160000.0,-0.003,10,4,2023,184.548,180.275,2.404385576396441,8.858278300239311
380,2023-04-06,185.06,183.08,186.39,179.74,123860000.0,-0.0025,6,4,2023,184.56,182.273,2.407353318477212,7.136058747270116
381,2023-04-05,185.52,190.51,190.68,183.76,133880000.0,-0.036699999999999997,5,4,2023,184.48399999999998,184.526,2.360006355920097,2.2671283843568824
382,2023-04-04,192.58,197.32,198.74,190.32,126460000.0,-0.011200000000000002,4,4,2023,186.892,185.725,3.2892354734775147,3.0047675081149268
383,2023-04-03,194.77,199.91,202.69,192.2,169550000.0,-0.061200000000000004,3,4,2023,188.488,186.77100000000002,4.811254514155591,4.084201132282077
384,2023-03-31,207.46,197.53,207.79,197.2,170220000.0,0.062400000000000004,31,3,2023,193.07800000000003,188.81300000000002,9.101709729494873,7.720038931971538
385,2023-03-30,195.28,195.58,197.33,194.42,110250000.0,0.0072,30,3,2023,195.122,189.841,7.922046452778551,7.839403959772036
386,2023-03-29,193.88,193.13,195.29,189.44,123660000.0,0.0248,29,3,2023,196.794,190.63899999999998,6.049824790849812,7.799717160116946
387,2023-03-28,189.19,192.0,192.35,185.43,98660000.0,-0.0137,28,3,2023,196.116,191.504,6.785390924624839,6.993233555058807
388,2023-03-27,191.81,194.41,197.39,189.94,120850000.0,0.0074,27,3,2023,195.524,192.006,7.05591454029747,6.7946027600376695
389,2023-03-24,190.41,191.65,192.36,187.15,116530000.0,-0.009399999999999999,24,3,2023,192.114,192.596,2.484357059680018,6.310272401237729
390,2023-03-23,192.22,195.26,199.31,188.65,144190000.0,0.005600000000000001,23,3,2023,191.502,193.312,1.7890695905922926,5.740686757217223
391,2023-03-22,191.15,199.3,200.66,190.95,150380000.0,-0.0325,22,3,2023,190.956,193.875,1.2022395767825171,5.135807304281517
392,2023-03-21,197.58,188.28,198.0,188.04,153390000.0,0.0782,21,3,2023,192.63400000000001,194.375,2.8487593790950165,5.238093906930502
393,2023-03-20,183.25,178.08,186.44,176.35,129680000.0,0.0173,20,3,2023,190.922,193.223,5.128047386674795,6.30059265290358
394,2023-03-17,180.13,184.51,186.22,177.33,133199999.99999999,-0.0217,17,3,2023,188.866,190.48999999999998,7.0756081010739,5.284345854612101
395,2023-03-16,184.13,180.37,185.81,178.84,121370000.0,0.0204,16,3,2023,187.248,189.375,7.0417980658339605,5.337415625150492
396,2023-03-15,180.45,180.8,182.34,176.03,146000000.0,-0.015300000000000001,15,3,2023,185.108,188.032,7.183955734829057,5.751484446069421
397,2023-03-14,183.26,177.31,183.8,177.14,143720000.0,0.050300000000000004,14,3,2023,182.24399999999997,187.43900000000002,1.8226848328725453,5.9219993808435865
398,2023-03-13,174.48,167.46,177.35,163.91,167790000.0,0.006,13,3,2023,180.48999999999998,185.706,3.7806679304038133,6.947644205055778
399,2023-03-10,173.44,175.13,178.29,168.44,191490000.0,0.003,10,3,2023,179.152,184.009,4.9445798608156775,7.70250240722964
400,2023-03-09,172.92,180.25,185.18,172.51,170020000.0,-0.0499,9,3,2023,176.91,182.079,4.6561786907274385,7.833356666634793
401,2023-03-08,182.0,185.04,186.5,180.0,151900000.0,-0.0304,8,3,2023,177.22,181.164,4.990390766261122,7.161659025675901
402,2023-03-07,187.71,191.38,194.2,186.1,148130000.0,-0.0315,7,3,2023,178.10999999999999,180.177,6.5041140826391,5.002528360743705
403,2023-03-06,193.81,198.54,198.6,192.3,128100000.0,-0.020099999999999996,6,3,2023,181.976,181.233,9.052586923083586,6.586953519398158
404,2023-03-03,197.79,194.79,200.48,192.88,154190000.0,0.0361,3,3,2023,186.846,182.999,9.828938396387654,8.381339656909839
405,2023-03-02,190.9,186.74,193.75,186.01,181980000.0,-0.058499999999999996,2,3,2023,190.442,183.676,6.005778051175643,8.748238171835299
406,2023-03-01,202.77,206.21,207.2,198.52,156850000.0,-0.0143,1,3,2023,194.596,185.908,5.888784254834169,10.504710900884247
407,2023-02-28,205.71,210.59,211.23,203.75,153140000.0,-0.0092,28,2,2023,198.196,188.153,6.124032984886879,12.146547794883062
408,2023-02-27,207.63,202.03,209.42,201.26,161030000.0,0.0546,27,2,2023,200.95999999999998,191.46800000000002,6.737581168340911,12.518244285843174
409,2023-02-24,196.88,196.32,197.67,192.8,142230000.0,-0.025699999999999997,24,2,2023,200.77800000000002,193.812,6.855871206490253,10.850988485440228
410,2023-02-23,202.07,203.91,205.14,196.33,146360000.0,0.006,23,2,2023,203.012,196.727,4.097330838482747,8.208682462967065
411,2023-02-22,200.86,197.93,201.99,191.78,191830000.0,0.0177,22,2,2023,202.63,198.613,4.212938404484662,6.421053997942216
412,2023-02-21,197.37,204.99,209.71,197.22,180020000.0,-0.0525,21,2,2023,200.96200000000002,199.579,4.33778399646432,5.211179115883761
413,2023-02-17,208.31,199.99,208.44,197.5,213740000.0,0.031,17,2,2023,201.098,201.029,4.6017355421603625,5.439888581379499
414,2023-02-16,202.04,210.78,217.65,201.84,229590000.0,-0.056900000000000006,16,2,2023,202.13,201.454,3.952043775058891,5.323493422769253
415,2023-02-15,214.24,211.76,214.66,206.11,182110000.0,0.023799999999999998,15,2,2023,204.56400000000002,203.78799999999998,6.698905134421692,5.298590588285483
416,2023-02-14,209.25,191.94,209.82,189.44,216460000.0,0.0751,14,2,2023,206.24200000000002,204.43599999999998,6.589041660209853,5.550511888309715
417,2023-02-13,194.64,194.41,196.3,187.61,172480000.0,-0.011399999999999999,13,2,2023,205.696,203.329,7.5509158384914645,6.318910683200672
418,2023-02-10,196.89,202.23,206.2,192.89,204750000.0,-0.050300000000000004,10,2,2023,203.412,202.255,8.256734826793325,6.418593217281677
419,2023-02-09,207.32,207.77,214.0,204.77,215430000.0,0.03,9,2,2023,204.468,203.299,8.37420264860969,6.295053525501929
420,2023-02-08,201.29,196.1,203.0,194.31,180670000.0,0.022799999999999997,8,2,2023,201.878,203.221,6.355632934647971,6.3167686007642345
421,2023-02-07,196.81,196.43,197.5,189.55,186010000.0,0.0105,7,2,2023,199.39,202.81599999999997,5.048856306133341,6.608079566379401
422,2023-02-06,194.76,193.01,198.17,189.92,186190000.0,0.0252,6,2,2023,199.414,202.555,5.020839571225353,6.892503576756491
423,2023-02-03,189.98,183.95,199.0,183.69,232660000.0,0.0091,3,2,2023,198.03199999999998,200.722,6.593850923396939,7.593646174418969
424,2023-02-02,188.27,187.32,196.75,182.61,217450000.0,0.0378,2,2,2023,194.222,199.345,5.252729766510298,8.520074660604093
425,2023-02-01,181.41,173.89,183.8,169.93,213810000.0,0.0473,1,2,2023,190.24599999999998,196.062,6.031428520672702,8.467895973750995
426,2023-01-31,173.22,164.57,174.3,162.78,196810000.0,0.0394,31,1,2023,185.528,192.459,8.381728342053611,9.79435716227812
427,2023-01-30,166.66,178.05,179.77,166.5,230880000.0,-0.0632,30,1,2023,179.908,189.661,9.92299198830602,12.675034472889442
428,2023-01-27,177.9,162.43,180.68,161.17,306590000.0,0.11,27,1,2023,177.49200000000002,187.762,8.174115854328575,12.892328295887289
429,2023-01-26,160.27,159.96,161.42,154.76,234820000.0,0.1097,26,1,2023,171.892,183.057,8.527846738772125,13.531172282303595
430,2023-01-25,144.43,141.9,146.41,138.07,192730000.0,0.0038,25,1,2023,164.496,177.371,13.047621622348935,16.613684085383877
431,2023-01-24,143.89,143.0,146.5,141.1,158700000.0,0.001,24,1,2023,158.63,172.079,14.64079062072771,18.095980185912516
432,2023-01-23,143.75,135.87,145.38,134.27,203120000.0,0.0774,23,1,2023,154.048,166.978,15.077888446330576,18.181440353651404
433,2023-01-20,133.42,128.68,133.51,127.35,138860000.0,0.049100000000000005,20,1,2023,145.152,161.322,9.621243162917683,19.009433213832608
434,2023-01-19,127.17,127.26,129.99,124.31,170290000.0,-0.0125,19,1,2023,138.53199999999998,155.212,7.841391458152748,19.203791176629874
435,2023-01-18,128.78,136.55,136.68,127.01,195680000.0,-0.0206,18,1,2023,135.402,149.94899999999998,8.019979426406978,18.422190996490173
436,2023-01-17,131.49,125.69,131.7,125.02,186480000.0,0.07429999999999999,17,1,2023,132.922,145.776,6.515095548032396,17.254468149182806
437,2023-01-13,122.4,116.55,122.63,115.6,180710000.0,-0.009399999999999999,13,1,2023,128.652,141.35,4.245240864779295,16.976621833832024
438,2023-01-12,123.56,122.56,124.13,117.0,169400000.0,0.0028000000000000004,12,1,2023,126.67999999999999,135.916,3.7362748828200965,11.92173197708232
439,2023-01-11,123.22,122.09,125.95,120.51,183810000.0,0.0368,11,1,2023,125.89000000000001,132.21099999999998,4.0140378672843156,8.881629542678953
440,2023-01-10,118.85,121.07,122.76,114.92,167640000.0,-0.0077,10,1,2023,123.904,129.653,4.635151561706762,8.652095507258416
441,2023-01-09,119.77,118.96,123.52,117.11,190280000.0,0.0593,9,1,2023,121.55999999999999,127.24100000000001,2.121874171573995,7.531658294606957
442,2023-01-06,113.06,103.0,114.39,101.81,220910000.0,0.024700000000000003,6,1,2023,119.69200000000001,124.172,4.245782613369766,6.190485172159154
443,2023-01-05,110.34,110.51,111.75,107.16,157990000.0,-0.028999999999999998,5,1,2023,117.048,121.86399999999999,5.235730130554215,6.645207462696581
444,2023-01-04,113.64,109.11,114.59,107.52,180390000.0,0.0512,4,1,2023,115.13199999999999,120.51100000000001,4.025452769564371,6.819933935819703
445,2023-01-03,108.1,118.47,118.8,104.64,231400000.0,-0.12240000000000001,3,1,2023,112.982,118.44299999999998,4.396876163822872,7.160802329352259
446,2022-12-30,123.18,119.95,124.48,119.75,157780000.0,0.011200000000000002,30,12,2022,113.66399999999999,117.61200000000001,5.764692532997203,5.838599147060609
447,2022-12-29,121.82,120.39,123.57,117.5,221920000.0,0.0808,29,12,2022,115.41599999999998,117.554,6.777439044358385,5.788416018226132
448,2022-12-28,112.71,110.35,116.27,108.24,221070000.0,0.0331,28,12,2022,115.89000000000001,116.46900000000001,6.406403046951813,5.549493370274777
449,2022-12-27,109.1,117.5,119.67,108.76,208640000.0,-0.11410000000000001,27,12,2022,114.982,115.05699999999999,7.090262336472012,5.436099602559369
450,2022-12-23,123.15,126.37,128.62,121.02,166990000.0,-0.0176,23,12,2022,117.992,115.487,6.617043901924281,5.91815859124849
451,2022-12-22,125.35,136.0,136.63,122.26,210090000.0,-0.0888,22,12,2022,118.426,116.04499999999999,7.0961982779508945,6.591597766184479
452,2022-12-21,137.57,139.34,141.26,135.89,145420000.0,-0.0017000000000000001,21,12,2022,121.576,118.49600000000001,11.25594420739517,9.341566844548497
453,2022-12-20,137.8,146.05,148.47,137.66,159560000.0,-0.0805,20,12,2022,126.59400000000001,121.242,11.890076955175374,10.625455598077801
454,2022-12-19,149.87,154.0,155.25,145.82,139390000.0,-0.0024,19,12,2022,134.748,124.86500000000001,10.825771104175054,13.5261616876354
455,2022-12-16,150.23,159.63,160.99,150.04,139030000.0,-0.0472,16,12,2022,140.16400000000002,129.078,10.335650922897448,14.265100225532924
456,2022-12-15,157.67,153.44,160.93,153.28,122330000.0,0.0055000000000000005,15,12,2022,146.628,132.527,8.73772968224527,16.65065167226693
457,2022-12-14,156.8,159.25,161.62,155.31,140680000.0,-0.0258,14,12,2022,150.474,136.025,7.950712546683451,17.786937935214283
458,2022-12-13,160.95,174.87,175.05,156.91,175860000.0,-0.0409,13,12,2022,155.10399999999998,140.849,4.867933853288194,17.295898967997122
459,2022-12-12,167.82,176.1,177.37,167.52,109790000.0,-0.06269999999999999,12,12,2022,158.69400000000002,146.721,6.415771972256248,15.154629252404336
460,2022-12-09,179.05,173.84,182.5,173.36,104870000.0,0.0323,9,12,2022,164.458,152.311,9.236577829477115,15.790490422334205
461,2022-12-08,173.44,172.2,175.2,169.06,97620000.0,-0.0034000000000000002,8,12,2022,167.612,157.12,9.029372624938434,13.873758603126527
462,2022-12-07,174.04,175.03,179.38,172.22,84210000.0,-0.0321,7,12,2022,171.06,160.767,6.911848522644786,12.924603625989368
463,2022-12-06,179.82,181.21,183.65,175.33,92150000.0,-0.0144,6,12,2022,174.834,164.969,4.858104568654936,11.364535919548777
464,2022-12-05,182.45,189.44,191.27,180.55,93120000.0,-0.0637,5,12,2022,177.76,168.227,3.886019814667085,11.224150598896717
465,2022-12-02,194.86,191.78,196.25,191.11,73650000.0,0.0008,2,12,2022,180.922,172.69,8.676970669535805,12.110945462681505
466,2022-12-01,194.7,197.08,198.92,191.8,80050000.0,0.0,1,12,2022,185.174,176.393,9.2819006674271,12.656981428797843
467,2022-11-30,194.7,182.43,194.76,180.63,109190000.0,0.0767,30,11,2022,189.30599999999998,180.183,7.517085871531772,11.782341825330505
468,2022-11-29,180.83,184.99,186.38,178.75,83360000.0,-0.011399999999999999,29,11,2022,189.50799999999998,182.171,7.205565210306713,9.66322404215757
469,2022-11-28,182.92,179.96,188.5,179.0,93040000.0,0.0003,28,11,2022,189.602,183.68099999999998,7.092652536250623,8.247625180083896
470,2022-11-25,182.86,185.06,185.2,180.63,50670000.0,-0.0019,25,11,2022,187.202,184.06199999999998,6.896210553628916,8.096543569809311
471,2022-11-23,183.2,173.57,183.62,172.5,109540000.0,0.0782,23,11,2022,184.902,185.038,5.558256921012501,7.2140030496280305
472,2022-11-22,169.91,168.63,170.92,166.18,78450000.0,0.012199999999999999,22,11,2022,179.94400000000002,184.625,5.68830642634382,7.990071964634772
473,2022-11-21,167.87,175.85,176.77,167.54,92880000.0,-0.0684,21,11,2022,177.352,183.43,7.7593730416822195,9.533175989379785
474,2022-11-18,180.19,185.05,185.19,176.55,76050000.0,-0.0163,18,11,2022,176.80599999999998,183.204,7.355143098538933,9.585634158586748
475,2022-11-17,183.17,183.96,186.16,180.9,64340000.0,-0.020099999999999996,17,11,2022,176.868,182.035,7.419954177755065,8.675845459924208
476,2022-11-16,186.92,191.51,192.57,185.66,66569999.99999999,-0.038599999999999995,16,11,2022,177.612,181.257,8.342716583942229,7.708875188165252
477,2022-11-15,194.42,195.88,200.82,192.06,91290000.0,0.0182,15,11,2022,182.51399999999998,181.22899999999998,9.765292110325417,7.654942412152851
478,2022-11-14,190.95,192.77,195.73,186.34,92230000.0,-0.0256,14,11,2022,187.13,182.24099999999999,5.736414385309274,8.242710516978597
479,2022-11-11,195.97,186.0,196.52,182.59,114400000.0,0.0275,11,11,2022,190.286,183.546,5.2869206538383695,9.324249388916476
480,2022-11-10,190.72,189.9,191.0,180.03,132699999.99999999,0.0739,10,11,2022,191.796,184.332,3.5339963214443864,9.587563472195413
481,2022-11-09,177.59,190.77,195.89,177.12,127060000.0,-0.0717,9,11,2022,189.92999999999998,183.771,7.255718434447607,9.822413654496666
482,2022-11-08,191.3,194.02,195.2,186.75,128800000.00000001,-0.029300000000000003,8,11,2022,189.30599999999998,185.91,6.898400539254227,8.737680851731126
483,2022-11-07,197.08,208.65,208.9,196.66,93920000.0,-0.0501,7,11,2022,190.532,188.831,7.755138296638092,6.676064126584152
484,2022-11-04,207.47,222.6,223.8,203.08,98620000.0,-0.0364,4,11,2022,192.83200000000002,191.559,10.85636541389346,8.16125051692699
485,2022-11-03,215.31,211.36,221.2,210.14,56540000.0,0.0015,3,11,2022,197.75,194.773,14.588600001370276,10.487510084754067
486,2022-11-02,214.98,226.04,227.87,214.82,63070000.0,-0.0564,2,11,2022,205.228,197.579,10.748882267472224,11.821861528542781
487,2022-11-01,227.82,234.05,237.4,227.28,62690000.0,0.0012,1,11,2022,212.532,200.919,11.311731520858206,15.095218117007754
488,2022-10-31,227.54,226.19,229.85,221.94,61550000.0,-0.0043,31,10,2022,218.62399999999997,204.578,8.842150756460537,16.75378683561933
489,2022-10-28,228.52,225.4,228.86,216.35,69150000.0,0.0152,28,10,2022,222.83399999999997,207.833,7.029102360897478,18.010416152883238
490,2022-10-27,225.09,229.77,233.81,222.85,61640000.0,0.002,27,10,2022,224.79000000000002,211.26999999999998,5.634323384397983,17.65784496729217
491,2022-10-26,224.64,219.4,230.6,218.2,85330000.0,0.01,26,10,2022,226.72199999999998,215.975,1.7396608864871927,13.454613624248498
492,2022-10-25,222.41,210.1,224.35,210.0,96510000.0,0.0529,25,10,2022,225.64000000000001,219.08599999999996,2.4310388725755976,10.354870244373545
493,2022-10-24,211.25,205.82,213.5,198.59,100450000.0,-0.0149,24,10,2022,222.382,220.503,6.5960040933867035,7.616283797819218
494,2022-10-21,214.44,206.41,214.66,203.8,75710000.0,0.0345,21,10,2022,219.56599999999997,221.2,6.320208066193278,6.532931960462658
495,2022-10-20,207.28,208.28,215.55,202.0,117800000.0,-0.0665,20,10,2022,216.004,220.397,7.361591539876074,7.722542831076591
496,2022-10-19,222.04,219.8,222.93,217.78,66569999.99999999,0.0084,19,10,2022,215.48399999999998,221.10299999999998,6.657193853266939,7.491552353598095
497,2022-10-18,220.19,229.5,229.82,217.25,75890000.0,0.0038,18,10,2022,215.04000000000002,220.34,6.1331924802646745,7.110274256316327
498,2022-10-17,219.35,210.04,221.86,209.45,79430000.0,0.0701,17,10,2022,216.66,219.52100000000002,5.948827615587371,6.64526974622061
499,2022-10-14,204.99,224.01,226.26,204.16,94130000.0,-0.0755,14,10,2022,214.76999999999998,217.16800000000003,7.9836426523220005,7.243681998053505
500,2022-10-13,221.72,208.3,222.99,206.22,91480000.0,0.0206,13,10,2022,217.658,216.831,7.166831238418748,6.904630410901567
501,2022-10-12,217.24,215.33,219.3,211.51,66860000.0,0.0034000000000000002,12,10,2022,216.698,216.09099999999998,6.74200786116235,6.348893954420745
502,2022-10-11,216.5,220.95,225.75,215.0,77010000.0,-0.028999999999999998,11,10,2022,215.95999999999998,215.5,6.4602747619567245,5.958381584889232
503,2022-10-10,222.96,223.93,226.99,218.36,67930000.0,-0.0005,10,10,2022,216.68200000000002,216.671,7.103556855546028,6.176995763856602
504,2022-10-07,223.07,233.93,234.57,222.02,83920000.0,-0.0632,7,10,2022,220.298,217.53400000000002,3.1846695275922525,6.428406057840464
505,2022-10-06,238.13,239.44,244.58,235.35,69300000.0,-0.0111,6,10,2022,223.58,220.619,8.698692430473345,8.136325201085102
506,2022-10-05,240.81,245.01,246.67,233.27,86980000.0,-0.0346,5,10,2022,228.294,222.496,10.58580795215811,10.361381503771632
507,2022-10-04,249.44,250.52,257.5,242.01,109580000.0,0.028999999999999998,4,10,2022,234.88199999999998,225.421,11.611238951979802,13.338870891747174
508,2022-10-03,242.4,254.5,255.16,241.01,98360000.0,-0.0861,3,10,2022,238.76999999999998,227.72600000000003,9.722229682535406,14.140675922868335
509,2022-09-30,265.25,266.14,275.57,262.47,67730000.0,-0.011000000000000001,30,9,2022,247.206,233.75200000000004,10.919671698360306,16.08182742518288
510,2022-09-29,268.21,282.76,283.65,265.78,77620000.0,-0.0681,29,9,2022,253.22199999999998,238.40099999999998,12.79443121049036,18.7203967491203
511,2022-09-28,287.81,283.08,289.0,277.57,54670000.0,0.0172,28,9,2022,262.622,245.458,17.714837566287986,22.729149566141434
512,2022-09-27,282.94,283.84,288.67,277.51,61930000.0,0.025099999999999997,27,9,2022,269.322,252.102,17.817602812947847,23.032429697663314
513,2022-09-26,276.01,271.83,284.09,270.31,58080000.0,0.0025,26,9,2022,276.044,257.40700000000004,9.53777647043409,21.641886881180234
514,2022-09-23,275.33,283.09,284.5,272.82,63750000.0,-0.045899999999999996,23,9,2022,278.05999999999995,262.633,7.542459810961275,18.512563331725094
515,2022-09-22,288.59,299.86,301.29,285.82,70550000.0,-0.0406,22,9,2022,282.136,267.679,6.291746975202122,17.96039683427023
516,2022-09-21,300.8,308.29,313.8,300.63,62560000.0,-0.025699999999999997,21,9,2022,284.734,273.678,10.496986710478613,18.007282971065287
517,2022-09-20,308.73,306.91,313.33,305.58,61640000.0,-0.0011,20,9,2022,289.892,279.60699999999997,14.83502342431462,18.87971224474729
518,2022-09-19,309.07,300.09,309.84,297.8,60230000.0,0.0189,19,9,2022,296.504,286.274,14.463788576993297,15.801583746223141
519,2022-09-16,303.35,299.61,303.71,295.6,87090000.0,-0.0013,16,9,2022,302.10800000000006,290.08399999999995,8.341314045158612,14.725754611866327
520,2022-09-15,303.75,301.83,309.12,300.72,64800000.0,0.0038,15,9,2022,305.14,293.63800000000003,3.6161028746371615,13.053774081766175
521,2022-09-14,302.61,292.24,306.0,291.64,72630000.0,0.0359,14,9,2022,305.502,295.118,3.1310892673251955,13.158167552259911
522,2022-09-13,292.13,292.9,297.4,290.4,68230000.0,-0.0404,13,9,2022,302.182,296.03700000000003,6.174408473688838,12.518498356876641
523,2022-09-12,304.42,300.72,305.49,300.4,48680000.0,0.0158,12,9,2022,301.25200000000007,298.878,5.141324732008375,10.535107234596902
524,2022-09-09,299.68,291.67,299.85,291.24,54470000.0,0.036000000000000004,9,9,2022,300.518,301.313,5.027640599720848,6.546746520219858
525,2022-09-08,289.26,281.3,289.5,279.76,53710000.0,0.0196,8,9,2022,297.62,301.38,6.622186194902953,6.403941494632616
526,2022-09-07,283.7,273.1,283.84,272.27,50030000.0,0.0338,7,9,2022,293.838,299.67,8.257755142892378,8.512077693881674
527,2022-09-06,274.42,272.67,275.99,265.74,55860000.0,0.015600000000000001,6,9,2022,290.296,296.23900000000003,12.084853329683723,11.004345050933845
528,2022-09-02,270.21,281.07,282.35,269.08,50890000.0,-0.025099999999999997,2,9,2022,283.454,292.35299999999995,11.769344926544223,12.70050222104151
529,2022-09-01,277.16,272.58,277.58,266.15,54290000.0,0.005600000000000001,1,9,2022,278.95,289.73400000000004,7.565897170856517,12.879900103132833
530,2022-08-31,275.61,280.62,281.25,271.81,52110000.0,-0.0075,31,8,2022,276.22,286.92,4.9134051328967585,12.547153727705824
531,2022-08-30,277.7,287.86,288.48,272.65,50540000.0,-0.025,30,8,2022,275.02,284.429,2.9835465473119385,11.516466906131253
532,2022-08-29,284.82,282.83,287.74,280.7,41870000.0,-0.011399999999999999,29,8,2022,277.1,283.698,5.235795068561764,11.201016620528243
533,2022-08-26,288.09,297.43,302.0,287.47,57160000.0,-0.027000000000000003,26,8,2022,280.676,282.065,5.4548904663588935,8.771079054357841
534,2022-08-25,296.07,302.36,302.96,291.6,53230000.0,-0.0034999999999999996,25,8,2022,284.45799999999997,281.704,8.248010063037666,8.006490700260038
535,2022-08-24,297.1,297.56,303.65,296.5,57260000.0,0.0022,24,8,2022,288.756,282.488,8.082198339558868,9.133163988698625
536,2022-08-23,296.45,291.45,298.83,287.92,63990000.0,0.0226,23,8,2022,292.506,283.76300000000003,5.655477875473091,10.154059998072736
537,2022-08-22,289.91,291.91,292.4,286.3,55840000.0,-0.022799999999999997,22,8,2022,293.524,285.312,4.195852714284057,9.743626748918407
538,2022-08-19,296.67,299.0,300.36,292.5,61400000.0,-0.020499999999999997,19,8,2022,295.24,287.95799999999997,3.002765392095017,8.726491976862041
539,2022-08-18,302.87,306.0,306.5,301.85,47500000.0,-0.0037,18,8,2022,296.6,290.529,4.5920148083344134,8.975494353455066
540,2022-08-17,304.0,303.4,309.66,300.03,68770000.0,-0.0084,17,8,2022,297.98,293.368,5.686264151440866,8.1875756824331
541,2022-08-16,306.56,311.67,314.67,302.88,88140000.0,-0.0089,16,8,2022,300.00200000000007,296.254,6.7113240124404525,7.059904311596759
542,2022-08-15,309.32,301.79,313.13,301.23,89360000.0,0.031,15,8,2022,303.884,298.704,4.737998522578553,6.9003964459387515
543,2022-08-12,300.03,289.41,300.16,285.03,79660000.0,0.046799999999999994,12,8,2022,304.556,299.898,3.5478204576832963,5.805975465942285
544,2022-08-11,286.63,296.51,298.24,285.83,70160000.0,-0.0262,11,8,2022,301.308,298.954,8.889593354026903,7.116951906852915
545,2022-08-10,294.36,297.07,297.51,283.37,94920000.0,0.038900000000000004,10,8,2022,299.38,298.68,9.199747279135506,7.247802732170448
546,2022-08-09,283.33,290.29,292.4,279.35,86250000.0,-0.024399999999999998,9,8,2022,294.734,297.36800000000005,10.448264449178426,8.731882576703988
547,2022-08-08,290.42,295.0,305.2,289.09,99370000.0,0.0078000000000000005,8,8,2022,290.954,297.419,6.539918195204696,8.684845613673664
548,2022-08-05,288.17,302.67,304.61,285.54,113170000.0,-0.0663,5,8,2022,288.582,296.569,4.13300979916235,9.168768789271795
549,2022-08-04,308.63,311.0,313.61,305.0,72260000.0,0.004,4,8,2022,292.982,297.145,9.613000052011206,9.769818888348157
550,2022-08-03,307.4,305.0,309.55,301.15,80090000.0,0.0227,3,8,2022,295.59000000000003,297.485,11.636264434944954,10.088840094106837
551,2022-08-02,300.59,294.0,307.83,292.67,95580000.0,0.0111,2,8,2022,299.04200000000003,296.88800000000003,9.443535884400577,9.659673102360022
552,2022-08-01,297.28,301.27,311.88,295.0,117040000.0,0.0004,1,8,2022,300.414,295.68399999999997,8.30775721840499,8.633825211213816
553,2022-07-29,297.15,280.7,298.32,279.1,95310000.0,0.057800000000000004,29,7,2022,302.2099999999999,295.396,5.492845346444672,8.52003155967109
554,2022-07-28,280.9,280.07,283.3,272.8,84720000.0,0.022099999999999998,28,7,2022,296.664,294.823,9.744158763072557,9.329323007474418
555,2022-07-27,274.82,263.81,275.93,261.79,88110000.0,0.0617,27,7,2022,290.14799999999997,292.86899999999997,11.504367431543951,11.279533530544636
556,2022-07-26,258.86,266.51,267.31,256.26,66819999.99999999,-0.035699999999999996,26,7,2022,281.802,290.42199999999997,16.209772361139912,15.458878642673383
